AvgSpotLen	BioSample	Experiment	Instrument	LibraryLayout	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	Sample_Name	breed	collection_date	geo_loc_name	isolate	isolation_source	sex	sub_species	tissue	Assay_Type	BioProject	BioSampleModel	Consent	InsertSize	LibrarySelection	SRA_Study
202	SAMN05572308	SRX2020836	Illumina HiSeq 2500	PAIRED	GENOMIC	19	2016-08-15	2859	1819	Heliconius erato	ILLUMINA	2016-08-17	SRR4032655	SRS1615526	STRI_6544	19	NA	Panama	STRI_6544	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572307	SRX2020835	Illumina HiSeq 2500	PAIRED	GENOMIC	18	2016-08-15	3444	2198	Heliconius erato	ILLUMINA	2016-08-17	SRR4032654	SRS1615527	STRI_6543	18	NA	Panama	STRI_6543	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572309	SRX2020837	Illumina HiSeq 2500	PAIRED	GENOMIC	20	2016-08-15	3281	2084	Heliconius erato	ILLUMINA	2016-08-17	SRR4032656	SRS1615528	STRI_6550	20	NA	Panama	STRI_6550	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572292	SRX2020892	Illumina HiSeq 2500	PAIRED	GENOMIC	3	2016-08-15	3432	2170	Heliconius erato	ILLUMINA	2016-08-17	SRR4032661	SRS1615583	STRI_6520	3	NA	Panama	STRI_6520	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572310	SRX2020893	Illumina HiSeq 2500	PAIRED	GENOMIC	21	2016-08-15	3170	2022	Heliconius erato	ILLUMINA	2016-08-17	SRR4032662	SRS1615584	STRI_6551	21	NA	Panama	STRI_6551	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572311	SRX2020894	Illumina HiSeq 2500	PAIRED	GENOMIC	22	2016-08-15	3961	2510	Heliconius erato	ILLUMINA	2016-08-17	SRR4032663	SRS1615585	STRI_6562	22	NA	Panama	STRI_6562	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572312	SRX2020895	Illumina HiSeq 2500	PAIRED	GENOMIC	23	2016-08-15	2884	1722	Heliconius erato	ILLUMINA	2016-08-17	SRR4032664	SRS1615586	STRI_6619	23	NA	Panama	STRI_6619	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572313	SRX2020896	Illumina HiSeq 2500	PAIRED	GENOMIC	24	2016-08-15	3292	1961	Heliconius erato	ILLUMINA	2016-08-17	SRR4032665	SRS1615587	STRI_6620	24	NA	Panama	STRI_6620	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572314	SRX2020897	Illumina HiSeq 2500	PAIRED	GENOMIC	25	2016-08-15	3049	1825	Heliconius erato	ILLUMINA	2016-08-17	SRR4032682	SRS1615588	STRI_6643	25	NA	Panama	STRI_6643	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572315	SRX2020898	Illumina HiSeq 2500	PAIRED	GENOMIC	26	2016-08-15	3867	2301	Heliconius erato	ILLUMINA	2016-08-17	SRR4032683	SRS1615589	STRI_6644	26	NA	Panama	STRI_6644	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572316	SRX2020899	Illumina HiSeq 2500	PAIRED	GENOMIC	27	2016-08-15	4675	2779	Heliconius erato	ILLUMINA	2016-08-17	SRR4032754	SRS1615590	STRI_6645	27	NA	Panama	STRI_6645	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572317	SRX2020900	Illumina HiSeq 2500	PAIRED	GENOMIC	28	2016-08-15	3805	2271	Heliconius erato	ILLUMINA	2016-08-17	SRR4032755	SRS1615591	STRI_6646	28	NA	Panama	STRI_6646	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572318	SRX2020901	Illumina HiSeq 2500	PAIRED	GENOMIC	29	2016-08-15	3834	2290	Heliconius erato	ILLUMINA	2016-08-17	SRR4032756	SRS1615592	STRI_6660	29	NA	Panama	STRI_6660	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572319	SRX2020902	Illumina HiSeq 2500	PAIRED	GENOMIC	30	2016-08-15	3104	1846	Heliconius erato	ILLUMINA	2016-08-17	SRR4032757	SRS1615593	STRI_6661	30	NA	Panama	STRI_6661	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572293	SRX2020903	Illumina HiSeq 2500	PAIRED	GENOMIC	4	2016-08-15	3713	2337	Heliconius erato	ILLUMINA	2016-08-17	SRR4032758	SRS1615594	STRI_6523	4	NA	Panama	STRI_6523	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572320	SRX2020904	Illumina HiSeq 2500	PAIRED	GENOMIC	31	2016-08-15	3489	2077	Heliconius erato	ILLUMINA	2016-08-17	SRR4032759	SRS1615595	STRI_6662	31	NA	Panama	STRI_6662	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572321	SRX2020905	Illumina HiSeq 2500	PAIRED	GENOMIC	32	2016-08-15	4245	2525	Heliconius erato	ILLUMINA	2016-08-17	SRR4032760	SRS1615596	STRI_6663	32	NA	Panama	STRI_6663	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572322	SRX2020906	Illumina HiSeq 2500	PAIRED	GENOMIC	33	2016-08-15	1742	1051	Heliconius erato	ILLUMINA	2016-08-17	SRR4032761	SRS1615597	STRI_6664	33	NA	Panama	STRI_6664	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572323	SRX2020907	Illumina HiSeq 2500	PAIRED	GENOMIC	34	2016-08-15	2465	1483	Heliconius erato	ILLUMINA	2016-08-17	SRR4032762	SRS1615598	STRI_6563	34	NA	Panama	STRI_6563	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572325	SRX2020909	Illumina HiSeq 2500	PAIRED	GENOMIC	36	2016-08-15	5919	3556	Heliconius erato	ILLUMINA	2016-08-17	SRR4032764	SRS1615599	STRI_6565	36	NA	Panama	STRI_6565	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572324	SRX2020908	Illumina HiSeq 2500	PAIRED	GENOMIC	35	2016-08-15	2277	1375	Heliconius erato	ILLUMINA	2016-08-17	SRR4032763	SRS1615600	STRI_6564	35	NA	Panama	STRI_6564	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572326	SRX2020910	Illumina HiSeq 2500	PAIRED	GENOMIC	37	2016-08-15	2815	1691	Heliconius erato	ILLUMINA	2016-08-17	SRR4032765	SRS1615601	STRI_6566	37	NA	Panama	STRI_6566	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572327	SRX2020911	Illumina HiSeq 2500	PAIRED	GENOMIC	38	2016-08-15	4644	2800	Heliconius erato	ILLUMINA	2016-08-17	SRR4032766	SRS1615602	STRI_6567	38	NA	Panama	STRI_6567	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572328	SRX2020912	Illumina HiSeq 2500	PAIRED	GENOMIC	39	2016-08-15	3681	2215	Heliconius erato	ILLUMINA	2016-08-17	SRR4032767	SRS1615603	STRI_6568	39	NA	Panama	STRI_6568	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572329	SRX2020913	Illumina HiSeq 2500	PAIRED	GENOMIC	40	2016-08-15	3564	2141	Heliconius erato	ILLUMINA	2016-08-17	SRR4032768	SRS1615604	STRI_6569	40	NA	Panama	STRI_6569	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572294	SRX2020914	Illumina HiSeq 2500	PAIRED	GENOMIC	5	2016-08-15	4723	2988	Heliconius erato	ILLUMINA	2016-08-17	SRR4032769	SRS1615605	STRI_6524	5	NA	Panama	STRI_6524	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572330	SRX2020915	Illumina HiSeq 2500	PAIRED	GENOMIC	41	2016-08-15	5094	3064	Heliconius erato	ILLUMINA	2016-08-17	SRR4032770	SRS1615606	STRI_6570	41	NA	Panama	STRI_6570	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572331	SRX2020916	Illumina HiSeq 2500	PAIRED	GENOMIC	42	2016-08-15	4793	2874	Heliconius erato	ILLUMINA	2016-08-17	SRR4032771	SRS1615607	STRI_6576	42	NA	Panama	STRI_6576	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572332	SRX2020917	Illumina HiSeq 2500	PAIRED	GENOMIC	43	2016-08-15	5152	3074	Heliconius erato	ILLUMINA	2016-08-17	SRR4032772	SRS1615608	STRI_6577	43	NA	Panama	STRI_6577	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572333	SRX2020918	Illumina HiSeq 2500	PAIRED	GENOMIC	44	2016-08-15	4141	2463	Heliconius erato	ILLUMINA	2016-08-17	SRR4032773	SRS1615609	STRI_6578	44	NA	Panama	STRI_6578	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572334	SRX2020919	Illumina HiSeq 2500	PAIRED	GENOMIC	45	2016-08-15	3518	2107	Heliconius erato	ILLUMINA	2016-08-17	SRR4032774	SRS1615610	STRI_6579	45	NA	Panama	STRI_6579	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572335	SRX2020920	Illumina HiSeq 2500	PAIRED	GENOMIC	46	2016-08-15	3013	1799	Heliconius erato	ILLUMINA	2016-08-17	SRR4032775	SRS1615611	STRI_6580	46	NA	Panama	STRI_6580	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572336	SRX2020921	Illumina HiSeq 2500	PAIRED	GENOMIC	47	2016-08-15	3805	2269	Heliconius erato	ILLUMINA	2016-08-17	SRR4032776	SRS1615612	STRI_6583	47	NA	Panama	STRI_6583	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572338	SRX2020923	Illumina HiSeq 2500	PAIRED	GENOMIC	49	2016-08-15	3529	2103	Heliconius erato	ILLUMINA	2016-08-17	SRR4032778	SRS1615613	STRI_6585	49	NA	Panama	STRI_6585	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572337	SRX2020922	Illumina HiSeq 2500	PAIRED	GENOMIC	48	2016-08-15	3083	1850	Heliconius erato	ILLUMINA	2016-08-17	SRR4032777	SRS1615614	STRI_6584	48	NA	Panama	STRI_6584	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572339	SRX2020924	Illumina HiSeq 2500	PAIRED	GENOMIC	50	2016-08-15	3762	2239	Heliconius erato	ILLUMINA	2016-08-17	SRR4032779	SRS1615615	STRI_6586	50	NA	Panama	STRI_6586	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572295	SRX2020925	Illumina HiSeq 2500	PAIRED	GENOMIC	6	2016-08-15	3358	2132	Heliconius erato	ILLUMINA	2016-08-17	SRR4032780	SRS1615616	STRI_6525	6	NA	Panama	STRI_6525	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572341	SRX2020927	Illumina HiSeq 2500	PAIRED	GENOMIC	52	2016-08-15	3058	1822	Heliconius erato	ILLUMINA	2016-08-17	SRR4032782	SRS1615617	STRI_6593	52	NA	Panama	STRI_6593	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572340	SRX2020926	Illumina HiSeq 2500	PAIRED	GENOMIC	51	2016-08-15	2928	1746	Heliconius erato	ILLUMINA	2016-08-17	SRR4032781	SRS1615618	STRI_6592	51	NA	Panama	STRI_6592	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572342	SRX2020928	Illumina HiSeq 2500	PAIRED	GENOMIC	53	2016-08-15	3823	2279	Heliconius erato	ILLUMINA	2016-08-17	SRR4029306	SRS1615619	STRI_6594	53	NA	Panama	STRI_6594	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572343	SRX2020929	Illumina HiSeq 2500	PAIRED	GENOMIC	54	2016-08-15	4156	2472	Heliconius erato	ILLUMINA	2016-08-17	SRR4032783	SRS1615620	STRI_6601	54	NA	Panama	STRI_6601	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572344	SRX2020930	Illumina HiSeq 2500	PAIRED	GENOMIC	55	2016-08-19	3526	2108	Heliconius erato	ILLUMINA	2016-08-17	SRR4032784	SRS1615621	STRI_6602	55	NA	Panama	STRI_6602	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572345	SRX2020931	Illumina HiSeq 2500	PAIRED	GENOMIC	56	2016-08-15	3418	2033	Heliconius erato	ILLUMINA	2016-08-17	SRR4032785	SRS1615622	STRI_6606	56	NA	Panama	STRI_6606	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572346	SRX2020932	Illumina HiSeq 2500	PAIRED	GENOMIC	57	2016-08-15	3159	1881	Heliconius erato	ILLUMINA	2016-08-17	SRR4032786	SRS1615623	STRI_6712	57	NA	Panama	STRI_6712	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572347	SRX2020933	Illumina HiSeq 2500	PAIRED	GENOMIC	58	2016-08-15	3720	2227	Heliconius erato	ILLUMINA	2016-08-17	SRR4032787	SRS1615624	STRI_6713	58	NA	Panama	STRI_6713	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572348	SRX2020934	Illumina HiSeq 2500	PAIRED	GENOMIC	59	2016-08-15	3425	2041	Heliconius erato	ILLUMINA	2016-08-17	SRR4032788	SRS1615625	STRI_6714	59	NA	Panama	STRI_6714	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572349	SRX2020935	Illumina HiSeq 2500	PAIRED	GENOMIC	60	2016-08-15	3585	2135	Heliconius erato	ILLUMINA	2016-08-17	SRR4032789	SRS1615626	STRI_6715	60	NA	Panama	STRI_6715	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572296	SRX2020936	Illumina HiSeq 2500	PAIRED	GENOMIC	7	2016-08-15	4279	2700	Heliconius erato	ILLUMINA	2016-08-17	SRR4032790	SRS1615627	STRI_6526	7	NA	Panama	STRI_6526	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572350	SRX2020937	Illumina HiSeq 2500	PAIRED	GENOMIC	61	2016-08-15	2978	1775	Heliconius erato	ILLUMINA	2016-08-17	SRR4032791	SRS1615628	STRI_6716	61	NA	Panama	STRI_6716	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572351	SRX2020938	Illumina HiSeq 2500	PAIRED	GENOMIC	62	2016-08-15	3667	2179	Heliconius erato	ILLUMINA	2016-08-17	SRR4032792	SRS1615629	STRI_6726	62	NA	Panama	STRI_6726	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572352	SRX2020939	Illumina HiSeq 2500	PAIRED	GENOMIC	63	2016-08-15	3375	2005	Heliconius erato	ILLUMINA	2016-08-17	SRR4032793	SRS1615630	STRI_6727	63	NA	Panama	STRI_6727	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572353	SRX2020940	Illumina HiSeq 2500	PAIRED	GENOMIC	64	2016-08-15	3908	2314	Heliconius erato	ILLUMINA	2016-08-17	SRR4032794	SRS1615631	STRI_6728	64	NA	Panama	STRI_6728	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572354	SRX2020941	Illumina HiSeq 2500	PAIRED	GENOMIC	65	2016-08-15	4908	2917	Heliconius erato	ILLUMINA	2016-08-17	SRR4032795	SRS1615632	STRI_6744	65	NA	Panama	STRI_6744	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572355	SRX2020942	Illumina HiSeq 2500	PAIRED	GENOMIC	66	2016-08-15	2800	1660	Heliconius erato	ILLUMINA	2016-08-17	SRR4032796	SRS1615633	STRI_6745	66	NA	Panama	STRI_6745	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572356	SRX2020943	Illumina HiSeq 2500	PAIRED	GENOMIC	67	2016-08-15	3673	2176	Heliconius erato	ILLUMINA	2016-08-17	SRR4032797	SRS1615634	STRI_6746	67	NA	Panama	STRI_6746	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572357	SRX2020944	Illumina HiSeq 2500	PAIRED	GENOMIC	68	2016-08-15	3481	2069	Heliconius erato	ILLUMINA	2016-08-17	SRR4032798	SRS1615635	STRI_6751	68	NA	Panama	STRI_6751	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572358	SRX2020945	Illumina HiSeq 2500	PAIRED	GENOMIC	69	2016-08-15	3745	2218	Heliconius erato	ILLUMINA	2016-08-17	SRR4032799	SRS1615636	STRI_6752	69	NA	Panama	STRI_6752	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572359	SRX2020946	Illumina HiSeq 2500	PAIRED	GENOMIC	70	2016-08-15	3007	1783	Heliconius erato	ILLUMINA	2016-08-17	SRR4032800	SRS1615637	STRI_6753	70	NA	Panama	STRI_6753	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572297	SRX2020947	Illumina HiSeq 2500	PAIRED	GENOMIC	8	2016-08-15	2495	1579	Heliconius erato	ILLUMINA	2016-08-17	SRR4032801	SRS1615638	STRI_6527	8	NA	Panama	STRI_6527	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572360	SRX2020948	Illumina HiSeq 2500	PAIRED	GENOMIC	71	2016-08-15	2897	1718	Heliconius erato	ILLUMINA	2016-08-17	SRR4032802	SRS1615639	STRI_6754	71	NA	Panama	STRI_6754	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572361	SRX2020949	Illumina HiSeq 2500	PAIRED	GENOMIC	72	2016-08-15	3222	1908	Heliconius erato	ILLUMINA	2016-08-17	SRR4032803	SRS1615640	STRI_6755	72	NA	Panama	STRI_6755	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572362	SRX2020950	Illumina HiSeq 2500	PAIRED	GENOMIC	73	2016-08-15	6154	3615	Heliconius erato	ILLUMINA	2016-08-17	SRR4032804	SRS1615641	STRI_6765	73	NA	Panama	STRI_6765	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572363	SRX2020951	Illumina HiSeq 2500	PAIRED	GENOMIC	74	2016-08-15	5139	3013	Heliconius erato	ILLUMINA	2016-08-17	SRR4032805	SRS1615642	STRI_6766	74	NA	Panama	STRI_6766	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572364	SRX2020952	Illumina HiSeq 2500	PAIRED	GENOMIC	75	2016-08-15	3945	2325	Heliconius erato	ILLUMINA	2016-08-17	SRR4032806	SRS1615643	STRI_6767	75	NA	Panama	STRI_6767	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572365	SRX2020953	Illumina HiSeq 2500	PAIRED	GENOMIC	76	2016-08-15	3815	2242	Heliconius erato	ILLUMINA	2016-08-17	SRR4032807	SRS1615644	STRI_6768	76	NA	Panama	STRI_6768	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572366	SRX2020954	Illumina HiSeq 2500	PAIRED	GENOMIC	77	2016-08-15	2831	1663	Heliconius erato	ILLUMINA	2016-08-17	SRR4032808	SRS1615645	STRI_6769	77	NA	Panama	STRI_6769	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572367	SRX2020955	Illumina HiSeq 2500	PAIRED	GENOMIC	78	2016-08-15	3433	2020	Heliconius erato	ILLUMINA	2016-08-17	SRR4032809	SRS1615646	STRI_6782	78	NA	Panama	STRI_6782	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572368	SRX2020956	Illumina HiSeq 2500	PAIRED	GENOMIC	79	2016-08-15	4048	2379	Heliconius erato	ILLUMINA	2016-08-17	SRR4032810	SRS1615647	STRI_6783	79	NA	Panama	STRI_6783	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572369	SRX2020957	Illumina HiSeq 2500	PAIRED	GENOMIC	80	2016-08-15	4174	2449	Heliconius erato	ILLUMINA	2016-08-17	SRR4032811	SRS1615648	STRI_6784	80	NA	Panama	STRI_6784	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572298	SRX2020958	Illumina HiSeq 2500	PAIRED	GENOMIC	9	2016-08-15	2866	1814	Heliconius erato	ILLUMINA	2016-08-17	SRR4032812	SRS1615649	STRI_6528	9	NA	Panama	STRI_6528	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572370	SRX2020959	Illumina HiSeq 2500	PAIRED	GENOMIC	81	2016-08-13	16	9	Heliconius erato	ILLUMINA	2016-08-17	SRR4029337	SRS1615650	STRI_6785	81	NA	Panama	STRI_6785	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572372	SRX2020961	Illumina HiSeq 2500	PAIRED	GENOMIC	83	2016-08-15	3019	1809	Heliconius erato	ILLUMINA	2016-08-17	SRR4032814	SRS1615651	STRI_6787	83	NA	Panama	STRI_6787	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572371	SRX2020960	Illumina HiSeq 2500	PAIRED	GENOMIC	82	2016-08-13	11	6	Heliconius erato	ILLUMINA	2016-08-17	SRR4029338	SRS1615652	STRI_6786	82	NA	Panama	STRI_6786	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572371	SRX2020960	Illumina HiSeq 2500	PAIRED	GENOMIC	82	2016-08-15	11	6	Heliconius erato	ILLUMINA	2016-08-17	SRR4032813	SRS1615652	STRI_6786	82	NA	Panama	STRI_6786	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572373	SRX2020962	Illumina HiSeq 2500	PAIRED	GENOMIC	84	2016-08-15	4079	2438	Heliconius erato	ILLUMINA	2016-08-17	SRR4032815	SRS1615653	STRI_6816	84	NA	Panama	STRI_6816	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
202	SAMN05572374	SRX2020963	Illumina HiSeq 2500	PAIRED	GENOMIC	85	2016-08-15	3756	2249	Heliconius erato	ILLUMINA	2016-08-17	SRR4032816	SRS1615654	STRI_6477	85	NA	Panama	STRI_6477	NA			all	WGS	PRJNA324415	Invertebrate	public	0	RANDOM	SRP081917
